listing_id,weekly_rent,bond,bedrooms,bathrooms,car_spaces,lat,lon,property_type_primary,property_type_secondary,address,suburb,state,postcode,source_file
16167743,55.0,239.0,,,1.0,-37.8005616,144.9554189,House,House,Carpark613/33 Blackwood Street,North Melbourne,VIC,3051,16167743.html
16167961,460.0,1999.0,2.0,1.0,1.0,-37.71669600000001,144.8109315,House,House,2/5 Heysham Place,Keilor Downs,VIC,3038,16167961.html
16168024,70.0,304.0,,,1.0,-37.8089991,144.9610792,House,House,Carpark401/80 A'Beckett Street,Melbourne,VIC,3000,16168024.html
16168425,600.0,2607.0,2.0,1.0,1.0,-37.8539422,145.0467966,Apartment,Apartment / Unit / Flat,3/1480 Malvern Road,Glen Iris,VIC,3146,16168425.html
16168977,800.0,3477.0,2.0,2.0,0.0,-37.8097183,144.9595886,Apartment,Apartment / Unit / Flat,2701/157 A'beckett St,Melbourne,VIC,3000,16168977.html
16169034,590.0,2564.0,4.0,2.0,3.0,-37.6226443,144.704197,House,House,8 Hero Street,Diggers Rest,VIC,3427,16169034.html
16169934,360.0,1560.0,2.0,1.0,1.0,-36.5430898,145.9849763,House,House,5/37A Hannah Street,Benalla,VIC,3672,16169934.html
16170172,610.0,2643.0,4.0,2.0,2.0,-37.8486979,144.6966657,House,House,6 Silkwood Boulevard,Tarneit,VIC,3029,16170172.html
16171759,,1720.0,2.0,1.0,1.0,-37.8128937,145.0813238,Apartment,Apartment / Unit / Flat,Balwyn VIC 3103,Balwyn,VIC,3103,16171759.html
16171873,420.0,1825.0,1.0,1.0,0.0,-37.8193706,144.8825572,Apartment,Apartment / Unit / Flat,3/301 Williamstown Road,Yarraville,VIC,3013,16171873.html
16172244,460.0,1999.0,3.0,1.0,2.0,-38.1394543,145.8718887,House,House,17 Calway Street,Drouin,VIC,3818,16172244.html
16174059,750.0,3259.0,2.0,1.0,1.0,-37.8381602,144.9928339,Apartment,Apartment / Unit / Flat,2113/3 Yarra Street,South Yarra,VIC,3141,16174059.html
16174164,520.0,2260.0,3.0,2.0,2.0,-37.8385642,144.7262909,House,House,37 Holly Green Circuit,Truganina,VIC,3029,16174164.html
16184413,580.0,2521.0,2.0,1.0,0.0,-37.81319209999999,144.9554073,Apartment,Apartment / Unit / Flat,2B/557 Little Lonsdale Street,Melbourne,VIC,3000,16184413.html
16184973,680.0,2955.0,3.0,2.0,1.0,-37.8925292,145.2336046,House,House,1c Rosa Street,Scoresby,VIC,3179,16184973.html
16185004,800.0,3466.0,3.0,2.0,1.0,-37.84816410000001,145.1334664,Townhouse/Villa,Townhouse,78 Middleborough Road,Burwood East,VIC,3151,16185004.html
16185208,480.0,2080.0,3.0,1.0,2.0,-36.5460023,145.9640957,House,House,88 Coish Ave,Benalla,VIC,3672,16185208.html
16186189,530.0,2302.0,4.0,2.0,1.0,-36.7075495,144.278867,House,House,346 Howard Street,Jackass Flat,VIC,3556,16186189.html
16189562,500.0,2173.0,3.0,1.0,1.0,-37.7700042,144.8342826,House,House,14 Rufford Street,Sunshine,VIC,3020,16189562.html
16191129,580.0,2520.0,4.0,1.0,1.0,-37.9241019,145.1314535,House,House,18 Kionga Street,Clayton,VIC,3168,16191129.html
16191466,650.0,2824.0,2.0,2.0,1.0,-37.9340547,145.0379134,Apartment,Apartment / Unit / Flat,605/17 Taylor Street,Moorabbin,VIC,3189,16191466.html
16192449,,1160.0,1.0,1.0,0.0,-36.7255983,142.2020576,Any,retirement,17 River Road,Horsham,VIC,3400,16192449.html
16192502,1350.0,6750.0,4.0,3.0,2.0,-37.9339276,145.017667,House,House,29A Ivy St,Hampton,VIC,3188,16192502.html
16193176,780.0,3380.0,3.0,3.0,1.0,-37.924381,145.1270455,Apartment,Apartment / Unit / Flat,28/29 Browns Road,Clayton,VIC,3168,16193176.html
16194844,430.0,,3.0,2.0,2.0,-37.8933173,144.5891801,House,House,66 Palmdale Crescent,Mambourin,VIC,3024,16194844.html
16195067,540.0,2346.0,4.0,2.0,2.0,-38.08086309999999,145.3611361,House,House,23 Graziers Crescent,Clyde North,VIC,3978,16195067.html
16195195,490.0,2129.0,4.0,2.0,2.0,-37.7231491,144.6216799,House,House,38 Whitecross Drive,Thornhill Park,VIC,3335,16195195.html
16196096,650.0,2816.0,4.0,2.0,2.0,-36.4313292,145.3870019,House,House,12 Apostle Street,Kialla,VIC,3631,16196096.html
16196300,500.0,2173.0,3.0,2.0,2.0,-37.8416763,144.7449581,House,House,9 Litoria Drive,Truganina,VIC,3029,16196300.html
16197847,550.0,2390.0,4.0,2.0,2.0,-37.83863059999999,144.6381772,House,House,34 Halo street,Tarneit,VIC,3029,16197847.html
16197988,625.0,2716.0,4.0,2.0,2.0,-38.0727737,145.2912547,House,House,6 Derby Ct,Cranbourne North,VIC,3977,16197988.html
16199434,600.0,2600.0,4.0,2.0,2.0,-37.8682215,144.6138223,House,House,4B2B Stately Aveune,Wyndham Vale,VIC,3024,16199434.html
16202019,1200.0,5214.0,4.0,2.0,4.0,-38.3645949,144.7686693,House,House,Blairgowrie VIC 3942,Blairgowrie,VIC,3942,16202019.html
16204023,525.0,2282.0,1.0,1.0,0.0,-37.8276672,144.9566956,Apartment,Apartment / Unit / Flat,301/61 Haig Street,Southbank,VIC,3006,16204023.html
16206565,620.0,2694.0,3.0,2.0,2.0,-38.2994144,145.1794459,House,House,4 Eman Terrace,Hastings,VIC,3915,16206565.html
16206694,600.0,2600.0,1.0,1.0,0.0,-37.8256286,144.962886,Apartment,Apartment / Unit / Flat,93-119 Kavanagh St,Southbank,VIC,3006,16206694.html
16207969,440.0,1912.0,2.0,1.0,1.0,-37.5744781,144.9170332,House,House,350 Grand Boulevard,Craigieburn,VIC,3064,16207969.html
16211673,46.0,200.0,,,1.0,-37.8138724,144.9490524,House,House,Carpark1209/673 Latrobe Street,Docklands,VIC,3008,16211673.html
16215962,550.0,2389.0,4.0,2.0,2.0,-37.6904712,144.7202089,House,House,65 Crown Drive,Fraser Rise,VIC,3336,16215962.html
16217826,595.0,2585.0,2.0,1.0,1.0,-37.8165723,145.1218441,Apartment,Apartment / Unit / Flat,403/2 Archibald Street,Box Hill,VIC,3128,16217826.html
16219428,550.0,2390.0,4.0,2.0,4.0,-37.8565172,144.6833625,House,House,49 Virgilia Drive,Hoppers Crossing,VIC,3029,16219428.html
16221228,350.0,1516.0,3.0,1.0,1.0,-36.3822176,145.4028388,House,House,192 Corio Street,Shepparton,VIC,3630,16221228.html
16223234,700.0,3041.0,3.0,1.0,1.0,-37.7458628,144.9719997,House,House,64 Harding Street,Coburg,VIC,3058,16223234.html
16224422,750.0,3693.0,4.0,2.0,2.0,-37.8760588,145.1706456,House,House,35 Kennedy Street,Glen Waverley,VIC,3150,16224422.html
16225812,540.0,2347.0,3.0,2.0,2.0,-38.0922502,145.2565883,House,House,3 Nariel Place,Cranbourne,VIC,3977,16225812.html
16226147,640.0,2781.0,2.0,1.0,0.0,-37.80568,144.9627446,Apartment,Apartment / Unit / Flat,2116/551 Swanston Street,Carlton,VIC,3053,16226147.html
16228657,540.0,2347.0,2.0,1.0,1.0,-37.8492628,144.8936899,Townhouse/Villa,Townhouse,224 Douglas Parade,Newport,VIC,3015,16228657.html
16228910,330.0,660.0,1.0,1.0,0.0,-37.8206068,145.1518103,Townhouse/Villa,Townhouse,7/106 South Parade,Blackburn,VIC,3130,16228910.html
16228988,660.0,2868.0,2.0,2.0,0.0,-37.7985835,144.9528948,Apartment,Apartment / Unit / Flat,404/93 Flemington Road,North Melbourne,VIC,3051,16228988.html
16230474,360.0,1560.0,1.0,1.0,1.0,-38.1417369,144.3579957,Apartment,Apartment / Unit / Flat,1/62-64 Western Beach Road,Geelong,VIC,3220,16230474.html
16231217,600.0,2607.0,2.0,1.0,0.0,-37.8087593,144.9674745,House,House,141 La Trobe,Melbourne,VIC,3000,16231217.html
16231985,520.0,2260.0,3.0,2.0,1.0,-38.1921387,146.5372938,House,House,8 Moore Street,Traralgon,VIC,3844,16231985.html
16232286,520.0,2260.0,3.0,1.0,2.0,-37.697126,144.8912169,House,House,97 Carrick Drive,Gladstone Park,VIC,3043,16232286.html
16234034,520.0,,4.0,2.0,1.0,-37.7435947,144.6575814,House,House,34 Derrimut Street,Rockbank,VIC,3335,16234034.html
16234599,460.0,1999.0,4.0,2.0,2.0,-37.6658965,144.5391889,House,House,99 Claret Ash Boulevard,Harkness,VIC,3337,16234599.html
16236485,500.0,2167.0,3.0,2.0,2.0,-37.5814056,144.909644,House,House,16 Dempster Drive,Craigieburn,VIC,3064,16236485.html
16236775,910.0,3943.0,1.0,1.0,0.0,-37.8209691,144.9532525,Apartment,Apartment / Unit / Flat,1b1b/628 Flinders Street,Docklands,VIC,3008,16236775.html
16237028,650.0,2824.0,2.0,1.0,1.0,-37.8107384,144.9522546,Apartment,Apartment / Unit / Flat,404/23 Batman Street,West Melbourne,VIC,3003,16237028.html
16238039,520.0,2260.0,3.0,2.0,2.0,-38.0546845,145.4709961,House,House,6/1 Walnut Way,Pakenham,VIC,3810,16238039.html
16238174,670.0,2911.0,3.0,1.0,1.0,-37.8072147,145.1845203,Townhouse/Villa,Townhouse,3 Newport Street,Nunawading,VIC,3131,16238174.html
16240530,1200.0,5214.0,4.0,2.0,2.0,-37.8780804,144.9775524,Apartment,Apartment / Unit / Flat,3/74 Marine Parade,Elwood,VIC,3184,16240530.html
16241225,440.0,1910.0,3.0,2.0,1.0,-37.28635149999999,142.9183264,House,House,4 Bailey Lane,Ararat,VIC,3377,16241225.html
16243080,1300.0,7800.0,3.0,2.0,2.0,-37.9164732,144.9962347,Apartment,Apartment / Unit / Flat,4/2 Male Street,Brighton,VIC,3186,16243080.html
16244415,680.0,2955.0,4.0,3.0,2.0,-38.0777639,145.4457775,House,House,17 Fairywren Street,Pakenham,VIC,3810,16244415.html
16245127,700.0,3042.0,2.0,2.0,1.0,-37.8471627,144.978741,Apartment,Apartment / Unit / Flat,712/568 St Kilda Road,Melbourne,VIC,3004,16245127.html
16247778,875.0,3802.0,2.0,1.0,1.0,-37.9042849,145.1427195,Apartment,Apartment / Unit / Flat,Notting Hill VIC 3168,Notting Hill,VIC,3168,16247778.html
16247872,490.0,2123.0,3.0,2.0,2.0,-34.2186247,142.1307581,House,House,6 Eyre Court,Mildura,VIC,3500,16247872.html
16248581,510.0,2216.0,3.0,2.0,1.0,-37.5870788,145.0855857,House,House,8 Muir Way,Mernda,VIC,3754,16248581.html
16249771,1440.0,5000.0,,1.0,10.0,-35.9286597,146.0472969,Apartment,Apartment / Unit / Flat,Mulwala NSW 2647,Mulwala,NSW,2647,16249771.html
16251810,790.0,3423.0,5.0,2.0,2.0,-38.19705039999999,144.3067052,House,House,8 Thwaites Close,Highton,VIC,3216,16251810.html
16252052,660.0,2867.0,4.0,2.0,1.0,-37.853697,145.18444,Townhouse/Villa,Townhouse,1/11 Hanover Road,Vermont South,VIC,3133,16252052.html
16252679,550.0,2390.0,3.0,1.0,3.0,-37.7198062,144.8812188,House,House,35 Highlands Avenue,Airport West,VIC,3042,16252679.html
16253557,570.0,2477.0,2.0,1.0,1.0,-37.7299702,145.0012017,Townhouse/Villa,Townhouse,1B Clarence Street,Preston,VIC,3072,16253557.html
16253869,300.0,1303.0,2.0,1.0,2.0,-38.0749058,142.809751,House,House,105 Mill Street,Mortlake,VIC,3272,16253869.html
16257109,390.0,1690.0,2.0,1.0,2.0,-36.5484276,145.9720834,House,House,18 Goodwin Street,Benalla,VIC,3672,16257109.html
16257203,1120.0,4867.0,5.0,3.0,2.0,-37.894906,145.0463243,House,House,2A Lyons Street,Carnegie,VIC,3163,16257203.html
16257266,850.0,3693.0,2.0,2.0,1.0,-37.8143994,144.9524633,Apartment,Apartment / Unit / Flat,2811/260 Spencer Street,Melbourne,VIC,3004,16257266.html
16258001,600.0,2607.0,1.0,1.0,0.0,-37.8097879,144.9596466,Apartment,Apartment / Unit / Flat,2505/135 A'Beckett Street,Melbourne,VIC,3000,16258001.html
16258155,420.0,1825.0,1.0,1.0,1.0,-37.887332,145.0687116,Apartment,Apartment / Unit / Flat,4/10 Adelaide Street,Murrumbeena,VIC,3163,16258155.html
16260628,535.0,2325.0,4.0,2.0,2.0,-37.8351663,144.6830622,House,House,16 Limelight Street,Tarneit,VIC,3029,16260628.html
16261573,640.0,2773.0,3.0,1.0,0.0,-37.8669427,145.1100618,House,House,6 Leonard Street,Ashwood,VIC,3147,16261573.html
16263794,610.0,2651.0,4.0,2.0,2.0,-38.1274144,145.8637261,House,House,6 Leura Street,Drouin,VIC,3818,16263794.html
16263798,480.0,2086.0,2.0,1.0,1.0,-37.95776499999999,145.169651,House,House,1/56 Corrigan Road,Noble Park,VIC,3174,16263798.html
16266185,1400.0,5600.0,2.0,2.0,0.0,-37.8247376,144.9617561,Apartment,Apartment / Unit / Flat,262/183 City Road,Southbank,VIC,3006,16266185.html
16269068,60.0,261.0,,,1.0,-37.8122489,144.9621762,House,House,Carpark2912/639 Lonsdale St,Melbourne,VIC,3000,16269068.html
16277451,910.0,3954.0,4.0,3.0,2.0,-37.7541449,144.9768622,Townhouse/Villa,Townhouse,1/55 Glengyle Street,Coburg,VIC,3058,16277451.html
16282040,420.0,1825.0,1.0,1.0,0.0,-37.7154324,144.9962074,Apartment,Apartment / Unit / Flat,193B Edwardes Street,Reservoir,VIC,3073,16282040.html
16283707,960.0,4171.0,4.0,3.0,1.0,-37.8732856,145.1394053,Townhouse/Villa,Townhouse,3/3 Una Street,Mount Waverley,VIC,3149,16283707.html
16283968,550.0,2390.0,4.0,2.0,2.0,-37.8369514,144.7020593,House,House,6 Starling Avenue,Tarneit,VIC,3029,16283968.html
16284412,750.0,3259.0,2.0,2.0,0.0,-37.8261925,144.9628692,Apartment,Apartment / Unit / Flat,3401/11 Bale Circuit,Southbank,VIC,3006,16284412.html
16285078,720.0,3129.0,3.0,2.0,1.0,-37.8679203,144.8433859,Townhouse/Villa,Townhouse,2/23 Beach Street,Seaholme,VIC,3018,16285078.html
16285699,280.0,1216.0,2.0,1.0,1.0,-37.2840464,142.9437721,Any,Duplex,2/154 High Street,Ararat,VIC,3377,16285699.html
16285841,385.0,1668.0,2.0,1.0,2.0,-34.2018473,142.1509246,House,House,771 Fourteenth Street,Mildura,VIC,3500,16285841.html
16287722,370.0,1480.0,3.0,2.0,1.0,-35.9089687,145.6950241,House,House,86 Vermont Street,Barooga,NSW,3644,16287722.html
16287851,680.0,2955.0,3.0,1.0,1.0,-37.8160744,145.1472032,House,House,13 O'Hara Street,Blackburn,VIC,3130,16287851.html
16288248,590.0,2564.0,4.0,2.0,2.0,-37.6153254,145.0144829,House,House,143 The Parade,Wollert,VIC,3750,16288248.html
16290890,480.0,2086.0,3.0,2.0,1.0,-37.7375045,144.7031743,House,House,29 Alderley Crescent,Deanside,VIC,3336,16290890.html
16291365,470.0,2042.0,2.0,2.0,1.0,-37.8697248,144.6913059,Townhouse/Villa,Townhouse,112 Mossfiel Drive,Hoppers Crossing,VIC,3029,16291365.html
16291440,320.0,,2.0,1.0,1.0,-36.0179054,146.3759084,Apartment,Apartment / Unit / Flat,2/196 Hume Street,Corowa,NSW,2646,16291440.html
16292575,600.0,2607.0,3.0,1.0,2.0,-37.7192701,144.9409444,House,House,36 Shanley Street,Pascoe Vale,VIC,3044,16292575.html
16292970,610.0,2651.0,2.0,1.0,1.0,-37.750928,144.9852468,Townhouse/Villa,Townhouse,189A Miller Street,Thornbury,VIC,3071,16292970.html
16293595,720.0,3129.0,3.0,3.0,1.0,-37.6998804,144.9345719,Townhouse/Villa,Townhouse,1/77 Justin Avenue,Glenroy,VIC,3046,16293595.html
16295730,390.0,1695.0,1.0,1.0,1.0,-37.7940788,144.8903749,Apartment,Apartment / Unit / Flat,2/37 Macpherson Street,Footscray,VIC,3011,16295730.html
16297193,520.0,,2.0,1.0,2.0,-37.8383599,145.1846562,Apartment,Apartment / Unit / Flat,11/7 Stevens Road,Vermont,VIC,3133,16297193.html
16299723,1200.0,750.0,1.0,1.0,0.0,-37.804475,144.9749769,Apartment,Apartment / Unit / Flat,110/8 Royal Lane,Fitzroy,VIC,3065,16299723.html
16300798,490.0,2129.0,3.0,1.0,3.0,-37.6696024,144.9288512,House,House,16 Merino Avenue,Dallas,VIC,3047,16300798.html
16301135,490.0,2129.0,4.0,2.0,2.0,-37.8354028,144.6893411,House,House,4 Bunnorong Street,Tarneit,VIC,3029,16301135.html
16301169,450.0,1955.0,3.0,1.0,2.0,-37.7363479,144.789206,Apartment,Apartment / Unit / Flat,2/86 Jamieson Street,St Albans,VIC,3021,16301169.html
16303729,585.0,2542.0,4.0,2.0,2.0,-38.074038,145.3527419,House,House,11 Stanhope Avenue,Berwick,VIC,3806,16303729.html
16306131,700.0,2800.0,3.0,1.0,1.0,-36.7684381,144.2494806,House,House,29 Specimen Hill Road,Golden Square,VIC,3555,16306131.html
16308436,350.0,1521.0,1.0,1.0,0.0,-37.7999326,144.9538646,Apartment,Studio,106/8 Vale Street,North Melbourne,VIC,3051,16308436.html
16309459,1500.0,6518.0,2.0,2.0,1.0,-37.8415186,144.9376068,Apartment,Apartment / Unit / Flat,501/45 Nott Street,Port Melbourne,VIC,3207,16309459.html
16312174,575.0,2499.0,4.0,2.0,2.0,-37.675227,145.0638424,House,House,11 Phar Lap Close,Mill Park,VIC,3082,16312174.html
16314708,470.0,2042.0,1.0,1.0,1.0,-37.8649256,144.9960101,Apartment,Apartment / Unit / Flat,3/83 Westbury Street,St Kilda East,VIC,3183,16314708.html
16314902,675.0,2933.0,4.0,2.0,2.0,-38.0763436,145.2575801,House,House,144 Boland Drive,Lyndhurst,VIC,3975,16314902.html
16314964,430.0,1868.0,3.0,2.0,2.0,-37.91182860000001,144.6014428,House,House,4 Midland Grove,Werribee,VIC,3030,16314964.html
16315576,750.0,3000.0,4.0,2.0,2.0,-34.2134152,142.1509869,House,House,18 Giofre Drive,Mildura,VIC,3500,16315576.html
16316822,260.0,1127.0,1.0,1.0,2.0,-37.5526625,143.807912,Apartment,Apartment / Unit / Flat,5/7-9 Ningana Street,Alfredton,VIC,3350,16316822.html
16317232,1738.0,2086.0,3.0,2.0,2.0,-37.6186482,144.9316471,House,House,3 Salween Crescent,Roxburgh Park,VIC,3064,16317232.html
16317810,300.0,1200.0,1.0,1.0,0.0,-37.7317119,144.96398,Apartment,Apartment / Unit / Flat,789 Sydney Road,Coburg,VIC,3058,16317810.html
16318223,570.0,2477.0,3.0,2.0,4.0,-38.368004,144.8993981,House,House,161 Eastbourne Road,Rosebud,VIC,3939,16318223.html
16319227,500.0,2173.0,2.0,1.0,2.0,-37.6947434,144.9277068,Apartment,Apartment / Unit / Flat,3/112 Bindi Street,Glenroy,VIC,3046,16319227.html
16323394,470.0,2042.0,3.0,1.0,2.0,-36.2814854,146.2544717,House,House,1101 Wangaratta-Yarrawonga Rd,Killawarra,VIC,3678,16323394.html
16323513,860.0,3736.0,6.0,3.0,3.0,-38.1306561,145.2334484,House,House,75 Hikari Cr,Cranbourne South,VIC,3977,16323513.html
16323630,580.0,2520.0,3.0,1.0,2.0,-37.895184,145.1084422,House,House,12 Romney Court,Mount Waverley,VIC,3149,16323630.html
16325157,590.0,2563.0,2.0,2.0,1.0,-37.7545537,145.053211,House,House,206B/56-58 Myrtle Street,Ivanhoe,VIC,3079,16325157.html
16325784,490.0,2130.0,1.0,1.0,0.0,-37.8107573,144.952244,Apartment,Apartment / Unit / Flat,214/15-31 Batman Street,West Melbourne,VIC,3003,16325784.html
16326103,475.0,2064.0,2.0,1.0,1.0,-37.7088994,145.0254894,Apartment,Apartment / Unit / Flat,3/89 Purinuan Road,Reservoir,VIC,3073,16326103.html
16328408,525.0,2282.0,1.0,1.0,1.0,-37.8003267,144.9095584,Apartment,Apartment / Unit / Flat,1308/2 Joseph Road,Footscray,VIC,3011,16328408.html
16328568,940.0,4085.0,4.0,3.0,2.0,-37.8821893,145.0980967,Townhouse/Villa,Townhouse,4/19 Beckett Street,Chadstone,VIC,3148,16328568.html
16329538,699.0,3037.0,3.0,2.0,3.0,-38.0720074,145.12213,House,House,2/480-481 Station Street,Bonbeach,VIC,3196,16329538.html
16330424,495.0,1980.0,3.0,1.0,3.0,-35.5289238,144.9546429,House,House,96 Macauley Street,Deniliquin,NSW,2710,16330424.html
16335960,700.0,3042.0,3.0,1.0,2.0,-37.9625497,145.0824965,House,House,17 Barclay Drive,Cheltenham,VIC,3192,16335960.html
16336207,440.0,1912.0,1.0,1.0,1.0,-37.9825304,145.2227846,Apartment,Apartment / Unit / Flat,2/10 Sunnyside Avenue,Dandenong,VIC,3175,16336207.html
16336743,350.0,620.0,1.0,1.0,0.0,-37.8095435,145.2533723,Apartment,Apartment / Unit / Flat,Rooms/9 Miller Grove,Ringwood East,VIC,3135,16336743.html
16336799,430.0,1868.0,3.0,2.0,1.0,-37.65244620000001,144.5699611,House,House,34 Wallangara Boulevard,Harkness,VIC,3337,16336799.html
16338832,620.0,2694.0,2.0,2.0,1.0,-37.8003267,144.9095584,Apartment,Apartment / Unit / Flat,603/2 Joseph Road,Footscray,VIC,3011,16338832.html
16341844,1050.0,4563.0,4.0,2.0,4.0,-38.3380431,144.9590249,House,House,24 Heales Street,Dromana,VIC,3936,16341844.html
16342228,820.0,3563.0,3.0,2.0,2.0,-36.75945919999999,144.2646324,House,House,2/60A Honeysuckle Street,Ironbark,VIC,3550,16342228.html
16343243,70.0,304.0,,,1.0,-37.809678,144.9593125,House,House,Carpark5808/135 A'Beckett Street,Melbourne,VIC,3000,16343243.html
16345775,700.0,3042.0,2.0,2.0,1.0,-37.8171016,145.1234163,Apartment,Apartment / Unit / Flat,606/1 Elland Avenue,Box Hill,VIC,3128,16345775.html
16347581,100.0,870.0,1.0,1.0,0.0,-37.8475174,145.1244988,House,House,32 Clanbrae Avenue,Burwood,VIC,3125,16347581.html
16347895,750.0,3258.0,4.0,2.0,2.0,-36.7107321,144.3192076,House,House,7 Langley Dr,Epsom,VIC,3551,16347895.html
16347969,60.0,261.0,,,1.0,-37.809678,144.9593125,House,House,Carpark915/135 A'Beckett Street,Melbourne,VIC,3000,16347969.html
16350417,1150.0,4997.0,1.0,1.0,1.0,-37.8415186,144.9376068,Apartment,Apartment / Unit / Flat,202/45 Nott Street,Port Melbourne,VIC,3207,16350417.html
16350418,1156.0,5023.0,2.0,2.0,1.0,-37.8702451,144.9902099,Apartment,Apartment / Unit / Flat,101/154 Chapel Street,St Kilda,VIC,3182,16350418.html
16350527,625.0,2716.0,3.0,1.0,3.0,-37.7132315,144.9876052,House,House,16 Dyson Street,Reservoir,VIC,3073,16350527.html
16352370,160.0,150.0,1.0,1.0,1.0,-35.5437103,144.9602244,Apartment,Studio,140 Crispe Street,Deniliquin,NSW,2710,16352370.html
16357466,550.0,2390.0,3.0,2.0,0.0,-38.5285997,145.3778981,House,House,6 Halcyon Avenue,San Remo,VIC,3925,16357466.html
16358599,450.0,1955.0,1.0,1.0,1.0,-38.1501717,145.1175014,House,House,14/11 Williams Street,Frankston,VIC,3199,16358599.html
16360935,690.0,2990.0,4.0,2.0,3.0,-38.0463004,145.2599004,Townhouse/Villa,Townhouse,7 Alfonso Court,Lynbrook,VIC,3975,16360935.html
16362604,475.0,2064.0,1.0,1.0,1.0,-37.762974,145.1726239,Apartment,Apartment / Unit / Flat,306/3 Red Hill Terrace,Doncaster East,VIC,3109,16362604.html
16364366,760.0,3303.0,2.0,2.0,2.0,-37.822733,145.0302228,Apartment,Apartment / Unit / Flat,510D/1-3 Drill street,Hawthorn,VIC,3122,16364366.html
16366087,650.0,2824.0,2.0,1.0,3.0,-37.7562314,145.0185722,House,House,180 Collins Street,Thornbury,VIC,3071,16366087.html
16367717,480.0,,3.0,1.0,1.0,-36.3890352,145.4087897,House,House,173 Hayes St,Shepparton,VIC,3630,16367717.html
16368506,60.0,261.0,,,1.0,-37.809678,144.9593125,House,House,Carpark2810/81 A'Beckett Street,Melbourne,VIC,3000,16368506.html
16368748,190.0,760.0,3.0,1.0,3.0,-38.1771923,144.3253036,House,House,41 Iona Avenue,Belmont,VIC,3216,16368748.html
16371142,600.0,2607.0,1.0,1.0,0.0,-37.8073387,144.9667765,Apartment,Apartment / Unit / Flat,1403/23 MacKenzie Street,Melbourne,VIC,3000,16371142.html
16371178,585.0,2541.0,1.0,1.0,0.0,-37.8021024,144.9583909,Apartment,Apartment / Unit / Flat,802/151 Berkeley Street,Melbourne,VIC,3000,16371178.html
16371567,530.0,2303.0,2.0,1.0,1.0,-37.8180206,145.1513005,Apartment,Apartment / Unit / Flat,G01/2 Queen Street,Blackburn,VIC,3130,16371567.html
16372793,700.0,3033.0,2.0,1.0,0.0,-37.8229226,144.9639272,Apartment,Apartment / Unit / Flat,6215/70 Southbank Boulevard,Southbank,VIC,3006,16372793.html
16375139,545.0,2368.0,3.0,2.0,2.0,-38.127058,145.3787195,House,House,7 Frome Road,Clyde,VIC,3978,16375139.html
16379269,60.0,261.0,,,1.0,-37.8089991,144.9610792,House,House,Carpark2710/80 A'Beckett Street,Melbourne,VIC,3000,16379269.html
16379699,850.0,3694.0,3.0,2.0,2.0,-37.9218243,145.1064216,Townhouse/Villa,Townhouse,16 Amara Circuit,Oakleigh South,VIC,3167,16379699.html
